title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Being Mary Jane",tv,"Drama, Romance, Thriller",2013,tt2345481,7.6,4364,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Carfellas,tv,Reality-TV,2011,tt2033563,5.2,160,"BE, FR, HN, MC, US"
"72 Hours",tv,Adventure,2013,tt2525840,6,67,"DK, FI, NL, NO, PL, PT, SE"
"Fråga Olle",tv,Talk-Show,1999,tt4534546,5.7,36,SE
,tv,,2009,,,,FI
"Halloween Wars",tv,"Family, Game-Show, Reality-TV",2011,tt2301643,7.6,743,"AG, AR, BB, BG, BO, BR, BS, CL, CO, CR, CZ, GT, HN, HU, MD, MX, NI, PE, RO, RS, SK, SV, TT, US, UY"
"Baggage Battles",tv,Reality-TV,2012,tt2128828,5.7,766,"BA, BG, CZ, DK, FI, HR, HU, MD, ME, MK, NO, PT, RO, SE, SI, SK"
"Jesse James: Outlaw Garage",tv,Reality-TV,2012,tt2152548,5.1,192,"AD, BE, ES, FR, HN, MC, NO, PT, US"
"Mashiny skazki",tv,"Animation, Family",2011,tt3840498,6.2,112,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
"America's Worst Tattoos",tv,Reality-TV,2012,tt2219714,5.6,131,"AD, ES, FR, MC, NO, PT"
"House Hunters Renovation",tv,Reality-TV,2012,tt3519870,6.5,263,"AD, AG, BB, BG, BS, ES, HN, HU, MD, NI, RO, TT, US"
"Buying Alaska",tv,Reality-TV,2012,tt2428042,6.8,202,"BE, CZ, FR, HU, MC, NO, PL, SK"
"Say Yes to the Dress: Randy Knows Best",tv,Reality-TV,2011,tt1895104,6.3,39,"BA, BG, CZ, HR, HU, MD, ME, MK, NL, NO, PT, RO, SI, SK"
"Inside the Gangsters Code",tv,Documentary,2013,tt2854116,7.2,124,"BE, CZ, ES, FR, NO, RO"
Gogglebox,tv,"Documentary, Reality-TV",2013,tt2762330,7.4,3071,PL
,tv,Documentary,2013,,,,"AG, BB, BS, HN, NI, TT, US"
"West End Salvage",tv,Documentary,2013,tt2740350,7.9,16,NL
"Anthony Bourdain: Parts Unknown",tv,"Adventure, Documentary",2013,tt2845786,8.9,7134,"AG, BB, BS, HN, NI, RS, TT, US"
"My Teen Is Pregnant and So Am I",tv,Reality-TV,2012,tt2322784,4.4,52,"BA, BG, CZ, HR, HU, MD, ME, MK, NL, NO, PT, RO, SI, SK"
"Dallas Car Sharks",tv,Reality-TV,2013,tt3239336,5,72,"AD, BE, ES, FR, HN, MC, NO, PT, US"
Outlander,tv,"Adventure, Drama, Fantasy",2014,tt3006802,8.4,183601,"DK, FI, NO, SE"
"The Eric Andre Show",tv,"Comedy, Talk-Show",2012,tt2244495,8.6,22347,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
Fugitives,tv,"Action, Crime, Drama",2011,tt1941928,7.9,1298,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The White Queen",tv,"Drama, History, Romance",2013,tt2372220,7.7,32174,FR
"71° nord - Norges tøffeste kjendis",tv,Reality-TV,2010,tt2283115,7,78,NO
"Iyanla, Fix My Life",tv,Talk-Show,2012,tt2346273,6.9,188,"AG, BB, BS, HN, NI, TT, US"
"Doctor Who",tv,"Adventure, Drama, Sci-Fi",2005,tt0436992,8.5,252451,"BB, BS, HN, NI, RS, TT, US"
"Sons of Carnaval",tv,Drama,2006,tt0805401,8,146,"AG, BB, BS, HN, NI, TT, US"
"States of Grace",tv,Comedy,2011,tt2312169,7.5,51,"AG, BB, BS, HN, NI, RS, TT, US"
"Destino Deporte",tv,Sport,2013,tt6954668,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"HBO Comedy Half-Hour",tv,"Comedy, Documentary",1994,tt0251512,7.9,362,"AG, BB, BS, HN, NI, RS, TT, US"
"World's Toughest Expeditions with James Cracknell",tv,"Documentary, Reality-TV",2012,tt3258004,6,11,"BE, FR"
Witness,tv,"Crime, Documentary",2012,tt2475150,7.7,286,"AG, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Extreme RVs",tv,Reality-TV,2012,tt2212129,6.7,37,"BA, BG, CZ, HR, HU, MD, ME, MK, NL, RO, SI, SK"
"NASA's Unexplained Files",tv,Documentary,2012,tt3952194,6.5,623,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Alaskan Steel Men",tv,"Adventure, Documentary, Reality-TV",2013,tt3281228,6.6,28,"BE, FR, MC, PT"
"Back from the Dead",tv,"Documentary, History, War",2011,tt2039462,6.9,21,"AR, BE, BR, CO, ES, NL, NO"
"MasterChef Junior",tv,"Family, Game-Show, Reality-TV",2013,tt3038248,6.8,3124,PL
"Getting On",tv,Comedy,2013,tt2342652,7.8,4066,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Brother vs. Brother",tv,Reality-TV,2013,tt2850332,6.4,455,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, HN, HU, JM, LC, MD, MX, NI, NL, PA, PE, PY, RO, RS, SK, SV, TC, TT, US, UY, VE"
Looking,tv,"Comedy, Drama, Romance",2014,tt2581458,8.2,22073,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Deadly Influence: The Social Media Murders",tv,"Crime, Documentary",2024,tt32333081,6.8,265,"AR, BE, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, HN, MX, NL, NO, PE, RO, RS, SE, SV, US, UY"
Uzumaki,tv,"Animation, Horror",2024,tt10905902,6.7,4670,"AR, BE, BO, BR, CL, CO, CR, CZ, DK, EC, ES, FI, FR, GT, MX, NL, NO, PE, PL, RO, SE, SV, US, UY"
"The Penguin",tv,"Crime, Drama",2024,tt15435876,8.8,55679,"AR, BE, BO, BR, CL, CO, CR, CZ, DK, EC, ES, FI, FR, GT, HU, MX, NL, NO, PE, PL, PT, PY, RO, SE, SV, US, UY"
Dynasties,tv,Documentary,2018,tt9130692,9.1,5240,"AG, BB, BS, HN, NI, TT, US"
Paraíso,tv,"Adventure, Drama, Mystery",2021,tt11623464,5.7,705,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Naked and Afraid",tv,"Adventure, Game-Show, Horror",2013,tt3007640,6.6,5171,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Craig of the Creek",tv,"Adventure, Animation, Comedy",2017,tt7713450,7.5,3621,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Rick and Morty: The Anime",tv,"Adventure, Animation, Comedy",2024,tt28466465,2.9,2734,"AR, BE, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, MX, NL, NO, PE, RO, SE, SV, US, UY"
"The Franchise",tv,Comedy,2024,tt21614420,6.1,1810,"AR, BE, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, MX, NL, NO, PE, RO, SE, SV, US, UY"
"Porter Ridge",tv,Reality-TV,2013,tt3216868,7.6,121,"AD, ES, PT"
"The Pioneer Woman",tv,Reality-TV,2011,tt2151337,6.2,663,"AG, BB, BG, BS, CZ, HN, HU, MD, NI, RO, RS, SK, TT, US"
"The Serpent Queen",tv,Drama,2022,tt14022350,7.7,10007,"BE, FR"
"Last Week Tonight with John Oliver",tv,"Comedy, News, Talk-Show",2014,tt3530232,8.8,97291,"AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Monsters and Mysteries in America",tv,"Documentary, Horror, Mystery",2013,tt2740518,7,404,"AG, BB, BS, HN, NI, TT, US"
"Monkie Kid",tv,"Action, Adventure, Animation",2020,tt12415378,7.3,1180,"AD, BA, BE, BG, CZ, DK, ES, FI, FR, HR, HU, MC, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
Accused,tv,"Crime, Drama",2023,tt7949212,7,5434,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"Have I Got News for You",tv,News,2024,tt33096993,7.3,213,US
,tv,,2014,,,,"BA, BG, CZ, HR, HU, MD, ME, MK, NL, NO, PT, RO, SI, SK"
From,tv,"Drama, Horror, Mystery",2022,tt9813792,7.8,101860,"AD, BA, BG, CZ, ES, HR, HU, MD, ME, MK, PL, PT, RO, SI, SK"
,tv,,,,,,"BE, FR, MC, NO"
"Richard Hammond's Workshop",tv,Documentary,2021,tt14906022,8,1267,"AD, CZ, ES, HU, NL, PT, SK"
"Kindred Spirits",tv,Reality-TV,2016,tt6181672,7.1,1487,"AD, AG, BA, BB, BE, BG, BS, CZ, DK, ES, FI, FR, HN, HR, HU, MC, MD, ME, MK, NI, NL, NO, PL, PT, RO, RS, SE, SI, SK, TT, US"
Found,tv,"Crime, Drama, Mystery",2023,tt9071808,6.8,5673,"AD, AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PY, RO, SE, SI, SK, SV, TC, UY, VE"
"Texas Car Wars",tv,Reality-TV,2012,tt2395232,5.9,120,"HN, NO, US"
,tv,"Crime, Documentary",2021,,,,"AD, ES, FR, MC, NL, NO"
"Evil Lives Here",tv,"Biography, Crime, Documentary",2016,tt5489746,8,2063,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Inside West Coast Customs",tv,Reality-TV,2011,tt1885855,6.8,254,"AD, BE, CZ, ES, FR, HN, HU, MC, MD, NL, PT, RO, SK, US"
"Casa Grande",tv,Drama,2023,tt13609498,6.2,211,"AD, AR, BA, BG, BO, BR, CL, CO, CR, CZ, DK, ES, FI, GT, HR, HU, MD, ME, MK, MX, NL, NO, PE, PL, PT, RO, SE, SI, SK, SV, UY"
Feds,tv,Documentary,2023,tt21914006,7.3,69,"AG, BB, BR, BS, CZ, DK, FI, HN, NI, NL, NO, RO, SE, TT, US"
"The Gumball Chronicles",tv,"Animation, Comedy, Short",2020,tt13980732,7.3,85,"AD, BA, BE, BG, CZ, DK, ES, FI, FR, HR, HU, MC, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
"New Looney Tunes",tv,"Adventure, Animation, Comedy",2015,tt4558858,5.8,1270,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Bering Sea Gold",tv,Reality-TV,2012,tt2182427,6.7,1820,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, CL, CO, CR, CZ, DK, ES, FI, FR, GT, HN, HR, HU, MC, MD, ME, MK, MX, NI, NL, NO, PE, PL, PT, RO, RS, SE, SI, SK, SV, TT, US, UY"
"Guy's Grocery Games",tv,"Game-Show, Reality-TV",2013,tt3165150,6.7,1897,"AD, AG, AR, BB, BO, BR, BS, CL, CR, ES, FR, GT, HN, MC, MX, NI, PE, RS, SV, TT, US, UY"
,tv,"Documentary, Crime",2024,,,,US
"Young Sheldon",tv,Comedy,2017,tt6226232,7.7,121114,"AG, BA, BB, BE, BG, BR, BS, CZ, DK, FI, FR, HN, HR, HU, MC, MD, ME, MK, NI, NL, NO, PL, PT, RO, RS, SE, SI, SK, TT, US"
"First Week In",tv,Documentary,2012,tt2372941,7.2,27,"BE, DK, FI, FR, MC, NO, SE"
Margarita,tv,Drama,2024,tt33145195,7.7,110,"AR, BO, CL, CO, CR, GT, MX, PE, SV, US, UY"
"Destination Fear",tv,"Adventure, History, Horror",2019,tt11012086,7.1,1911,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"The Ministry of Time",tv,"Adventure, Comedy, Fantasy",2015,tt4136774,8.2,5702,"AD, ES, PT"
"The Confidante",tv,Thriller,2024,tt32021861,6.4,186,"AR, BE, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, MX, NL, NO, PE, RO, SE, SV, US, UY"
"Family Secrets",tv,"Action, Crime, Drama",2021,tt12979628,8.2,6167,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"Airport 24/7: Miami",tv,Reality-TV,2012,tt2129470,5.9,116,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Chimp Crazy",tv,"Crime, Documentary",2024,tt32937646,7.3,2134,"AR, BE, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, MX, NL, NO, PE, RO, SE, SV, US, UY"
,tv,"Kids, Animation",2021,,,,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Peaky Blinders",tv,"Crime, Drama",2013,tt2442560,8.7,679836,PL
Euphoria,tv,Drama,2019,tt8772296,8.3,257780,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Mystery Diners",tv,Reality-TV,2011,tt2147632,3.7,1453,"AD, ES"
"90 Day Fiancé: The Other Way",tv,"Documentary, Reality-TV",2019,tt9170070,6.7,1106,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"90 Day Fiancé: Before the 90 Days",tv,"Documentary, Reality-TV",2017,tt7252812,6.8,1490,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"90 Day Fiancé: Pillow Talk",tv,Reality-TV,2019,tt10955614,6.1,422,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Nathan for You",tv,"Comedy, Documentary",2013,tt2297757,8.9,40256,"AG, BB, BS, HN, NI, RS, TT, US"
"His Dark Materials",tv,"Adventure, Drama, Fantasy",2019,tt5607976,7.8,87717,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Blue Planet II",tv,Documentary,2017,tt6769208,9.3,48247,"AG, BB, BS, HN, NI, RS, TT, US"
"Jorel's Brother",tv,"Animation, Comedy, Family",2014,tt6574360,9.1,1437,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"My Adventures with Superman",tv,"Action, Adventure, Animation",2023,tt14681924,7.7,7470,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"A Very Royal Scandal",tv,Drama,2024,tt30102397,7.2,1726,"CZ, ES, RO"
Invincible,tv,"Action, Adventure, Animation",2021,tt6741278,8.7,220753,"CZ, ES, FI, NO, RO, SE"
Fargo,tv,"Crime, Drama, Thriller",2014,tt2802850,8.9,432173,"AD, ES"
BattleBots,tv,"Action, Game-Show, Reality-TV",2015,tt4816364,8,2184,"AG, BB, BS, HN, NI, RS, TT, US"
"Yukon Men",tv,"Adventure, Reality-TV",2012,tt2378020,7.2,918,"AD, AR, BA, BE, BG, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, HR, HU, MC, MD, ME, MK, MX, NL, NO, PE, PL, PT, RO, SE, SI, SK, SV, UY"
"Outback Truckers",tv,"Documentary, Reality-TV",2012,tt4345548,7.3,316,PT
,tv,Reality,2013,,,,"NO, PT"
Jaget,tv,Reality-TV,2023,tt29340108,6.4,53,NO
"Alle mot alle",tv,Game-Show,2020,tt13085650,7.4,104,NO
"Burning Bush",tv,"Biography, Drama, History",2013,tt2280344,7.8,1771,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
Watchmen,tv,"Crime, Drama, Mystery",2019,tt7049682,8.2,137777,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Impractical Jokers",tv,"Comedy, Reality-TV",2011,tt2100976,8.6,47165,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FI, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PY, RO, RS, SV, TC, TT, US, UY, VE"
"Who the (Bleep)...?",tv,"Biography, Documentary",2013,tt2693892,7.1,75,"AR, BG, BO, BR, CL, CO, CR, GT, MX, PE, PT, SV, UY"
"Destinations of the Damned with Zak Bagans",tv,Documentary,2024,tt33475409,4.4,110,US
"Extreme Cheapskates",tv,Reality-TV,2011,tt2152721,5.7,784,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MD, ME, MK, MX, NL, NO, PA, PE, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
"Dragon Ball Z Kai",tv,"Action, Adventure, Animation",2009,tt1409055,8.3,25471,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Starstruck,tv,"Comedy, Romance",2021,tt10801368,7.5,8858,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Toy Hunter",tv,Reality-TV,2012,tt2231644,7.5,413,"FR, MC"
"The Men Who Sold the World Cup",tv,Documentary,2021,tt15657276,7.1,258,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Roller Jam",tv,"Game-Show, Reality-TV, Sport",2024,tt29958471,7.6,64,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, US, UY"
"Coming from America",tv,Reality-TV,2024,tt33296313,7,90,"AR, BE, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, MX, NL, NO, PE, RO, SE, SV, US, UY"
"Las Bravas F.C.",tv,Sport,2022,tt19896998,7,263,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"We Bare Bears",tv,"Adventure, Animation, Comedy",2014,tt4839610,7.9,19874,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
"The Golden Boy",tv,"Biography, Documentary, Sport",2023,tt28014919,7.3,794,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,tv,"Documentary, Crime",2024,,,,US
"The Teenage Psychic",tv,"Comedy, Fantasy, Romance",2017,tt6895798,7.6,428,"AG, BB, BS, HN, NI, TT, US"
"Gypsy Sisters",tv,Reality-TV,2013,tt2643770,3.8,449,"AG, BA, BB, BS, CZ, HN, HR, ME, MK, NI, NL, NO, PT, SI, SK, TT, US"
"Six Schizophrenic Brothers",tv,Documentary,2024,tt28959491,7.1,1354,"BR, HN, RS, US"
"Something Borrowed, Something New",tv,Reality-TV,2013,tt2715830,5.7,114,"BA, BG, CZ, HR, HU, MD, ME, MK, NL, PT, RO, SI, SK"
"Jungle Gold",tv,Reality-TV,2012,tt2460420,5,528,"AD, BE, ES, FR, MC, NO, PT"
"All New Traffic Cops",tv,Documentary,2016,tt6293468,7.6,86,NL
"Ex on the Beach Norge",tv,Reality-TV,2018,tt13398410,6.5,53,"DK, FI, NO, SE"
"Superman & Lois",tv,"Action, Adventure, Drama",2021,tt11192306,7.7,41781,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Too Cute!",tv,Documentary,2011,tt2197519,8.6,719,"AG, BB, BS, HN, NI, TT, US"
Landscapers,tv,"Comedy, Crime, Drama",2021,tt11471892,7,18868,"AD, AG, BA, BB, BG, BS, CZ, DK, ES, FI, HN, HR, HU, MD, ME, MK, NI, NL, NO, PL, PT, RO, SE, SI, SK, TT, US"
"Body Bizarre",tv,Documentary,2013,tt4263818,7.1,115,"AD, BA, BE, DK, ES, FR, HR, MC, MD, ME, MK, NL, NO, PL, RO, SE, SI"
"Homicide City",tv,"Crime, Drama, Mystery",2018,tt7643900,7.4,163,"AD, BE, BG, CZ, DK, ES, FI, FR, HU, MC, MD, NL, NO, PL, PT, RO, SE, SK"
"Bering Sea Gold: Under the Ice",tv,"Adventure, Documentary, Reality-TV",2012,tt2299640,6.6,684,"AD, AR, BA, BE, BG, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, HR, HU, MC, MD, ME, MK, MX, NL, NO, PE, PL, PT, RO, SE, SI, SK, SV, UY"
"Fatal Vows",tv,Documentary,2012,tt2505330,6.8,259,"AG, BB, BS, HN, NI, TT, US"
"My Cat from Hell",tv,Reality-TV,2011,tt1933073,7.7,1654,"AD, AG, AR, BA, BB, BE, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Twisted Metal",tv,"Action, Adventure, Comedy",2023,tt14261112,7.3,29012,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PL, PY, RO, SI, SK, SV, TC, UY, VE"
Riverdale,tv,"Crime, Drama, Mystery",2017,tt5420376,6.5,157932,"AD, ES"
Wisting,tv,"Crime, Drama",2019,tt7875794,7.3,8715,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Chapelwaite,tv,"Drama, Horror, Mystery",2021,tt11525188,7.2,12660,"AD, AR, BO, BR, BZ, CL, CO, CR, DO, EC, ES, GT, JM, LC, MX, PA, PE, PT, PY, SV, TC, UY, VE"
"Fallen Idols: Nick and Aaron Carter",tv,Documentary,2024,tt32203228,6.1,713,"AD, AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, US, UY, VE"
"High School Moms",tv,Reality-TV,2012,tt2322090,6.4,25,NO
